game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3394785,1160,0,19,Jérôme Arpinon,583,3,3,Mauricio Pochettino,Away,0
3394821,1082,4,1,Christophe Galtier,1158,1,19,Christophe Pélissier,Away,1
3394830,3911,0,14,Olivier Dall'Oglio,162,2,4,Niko Kovac,Away,0
3394832,583,4,2,Mauricio Pochettino,2969,0,20,David Linarès,Away,1
3394839,1041,1,3,Rudi Garcia,244,1,5,Nasser Larguet,Away,0
3394865,162,0,4,Niko Kovac,667,1,14,Thierry Laurey,Away,0
3394904,1160,2,18,Pascal Plancque,1082,1,2,Christophe Galtier,Away,1
3394980,244,0,5,Jorge Sampaoli,618,1,11,Claude Puel,Away,0
3394989,273,1,7,Bruno Génésio,162,2,3,Niko Kovac,Away,0
3394994,417,3,9,Adrian Ursea,1041,2,4,Rudi Garcia,Away,1
3395000,1082,2,1,Christophe Galtier,1420,1,13,Stéphane Moulin,Away,1
3395464,903,0,4,Jack Ross,370,2,3,Derek McInnes,Away,0
3395488,1519,1,6,Micky Mellon,903,1,4,Jack Ross,Away,0
3395496,1241,2,7,David Martindale,2999,0,11,Brian Rice,Away,1
3400450,2999,0,12,Brian Rice,2578,0,10,Callum Davidson,Away,0
3400487,903,2,3,Jack Ross,1519,0,7,Micky Mellon,Away,1
3400509,2553,0,10,James Fowler,465,2,6,Jim Goodwin,Away,0
3400513,2553,0,10,Tommy Wright,124,1,1,Steven Gerrard,Away,0
3402189,1090,2,9,Pascal Jansen,200,2,10,René Hake,Away,0
3403408,964,2,,Sergey Semak,932,1,,Marko Nikolic,Away,1
3407698,40896,2,,Sergey Zagidullin,59024,3,,Denis Laktionov,Away,0
3409156,33430,0,,Roy Versluis,20945,4,,Ralph Kalkman,Away,0
3409242,932,1,4,Marko Nikolic,232,2,3,Domenico Tedesco,Away,0
3412081,65683,4,,Dmitri Fomin,6673,2,,Vladimir Usin,Away,1
3412086,28098,2,,Konstantin Dzutsev,11122,1,,Igor Belyaev,Away,1
3412090,12439,4,,Rinat Aitov,70777,1,,Vladimir Silovanov,Away,1
3412115,11121,1,,Aleksandr Gorbachev,3733,0,,Yuri Utkulbaev,Away,1
3412890,44,4,2,Bruno Labbadia,86,1,16,Florian Kohfeldt,Away,1
3412923,533,1,6,Sebastian Hoeneß,24,2,3,Adi Hütter,Away,0
3412945,27,4,2,Hansi Flick,10,1,14,Uwe Neuhaus,Away,1
3412949,167,0,12,Heiko Herrlich,24,2,4,Adi Hütter,Away,0
3412964,86,1,13,Florian Kohfeldt,16,4,5,Edin Terzic,Away,0
3412973,23826,0,3,Julian Nagelsmann,18,1,5,Marco Rose,Away,0
3412982,89,1,7,Urs Fischer,27,1,1,Hansi Flick,Away,0
3412989,60,0,10,Christian Streich,10,1,16,Frank Kramer,Away,0
3412999,24,2,11,Adi Hütter,79,2,8,Pellegrino Matarazzo,Away,0
3413013,23826,1,4,Julian Nagelsmann,24,1,11,Adi Hütter,Away,0
3413020,33,1,18,Manuel Baum,18,4,7,Marco Rose,Away,0
3413034,82,2,3,Oliver Glasner,86,1,12,Florian Kohfeldt,Away,1
3413037,167,1,11,Heiko Herrlich,533,3,10,Sebastian Hoeneß,Away,0
3413049,3,1,14,Markus Gisdol,89,2,7,Urs Fischer,Away,0
3413054,79,5,7,Pellegrino Matarazzo,16,1,5,Lucien Favre,Away,1
3413058,24,1,9,Adi Hütter,82,2,4,Oliver Glasner,Away,0
3413078,16,2,4,Edin Terzic,86,1,14,Florian Kohfeldt,Away,1
3413082,533,2,12,Sebastian Hoeneß,18,1,8,Marco Rose,Away,1
3413099,39,2,17,Jan Siewert,27,5,1,Hansi Flick,Away,0
3413135,60,1,9,Christian Streich,27,2,1,Hansi Flick,Away,0
3413152,86,2,11,Florian Kohfeldt,10,0,16,Frank Kramer,Away,1
3415258,29228,1,14,Fernando Da Cruz,58,1,5,Vincent Kompany,Away,0
3415308,172,1,2,Karim Belhocine,1184,2,10,Jess Thorup,Away,0
3415376,28643,3,15,Nicky Hayen,354,2,16,Wouter Vrancken,Away,1
3415380,520,1,13,Paul Clement,41274,1,4,Hernán Losada,Away,0
3415383,1245,1,11,Beñat San José,2861,1,9,Alexander Blessin,Away,0
3415385,58,0,7,Vincent Kompany,172,1,3,Karim Belhocine,Away,0
3415398,29228,1,18,Jorge Simão,354,2,14,Sven Swinnen,Away,0
3415402,2861,2,8,Alexander Blessin,2727,1,6,Marc Brys,Away,1
3415416,2861,2,6,Alexander Blessin,1096,1,3,Frank Vercauteren,Away,1
3415421,28643,0,18,Nicky Hayen,58,0,5,Vincent Kompany,Away,0
3415432,2727,1,9,Marc Brys,172,1,4,Karim Belhocine,Away,0
3415438,1184,0,2,John van den Brom,354,0,11,Wouter Vrancken,Away,0
3415443,1245,2,15,Beñat San José,157,2,10,Hein Vanhaezebrouck,Away,0
3415450,2727,1,11,Marc Brys,3057,1,8,Mbaye Leye,Away,0
3415465,601,1,14,Luka Elsner,2727,3,8,Marc Brys,Away,0
3415474,157,1,12,Hein Vanhaezebrouck,354,1,10,Wouter Vrancken,Away,0
3415490,2861,0,5,Alexander Blessin,157,1,10,Hein Vanhaezebrouck,Away,0
3415492,520,0,17,Yves Vanderhaeghe,1184,2,3,John van den Brom,Away,0
3415509,520,0,17,Yves Vanderhaeghe,157,1,8,Hein Vanhaezebrouck,Away,0
3419680,6066,0,,Vinny Perth,710,3,,Dusan Kosic,Away,0
3420395,6672,7,,Oleg Sergeev,28098,6,,Konstantin Dzutsev,Away,1
3420440,6993,1,13,Ostap Markevych,18303,4,3,Volodymyr Sharan,Away,0
3420455,6993,2,5,Ostap Markevych,60551,1,13,Dmytro Mykhaylenko,Away,1
3420459,10690,5,9,Viktor Skrypnyk,18105,0,12,Giorgi Tsetsadze,Away,1
3420462,60551,1,14,Igor Jovicevic,18303,4,7,Volodymyr Sharan,Away,0
3420590,48332,1,4,Ruslan Kostyshyn,10690,1,9,Viktor Skrypnyk,Away,0
3420594,2740,1,2,Yuriy Maksymov,23611,0,8,Igor Klymovskyi,Away,1
3420663,660,3,2,Luís Castro,338,0,1,Mircea Lucescu,Away,1
3420839,350,0,17,Chris Wilder,405,1,14,Dean Smith,Away,0
3420924,18105,1,10,Vitaliy Shumskyi,23611,1,6,Igor Klymovskyi,Away,0
3420925,61825,1,12,Vasyl Kobin,2740,1,5,Yuriy Maksymov,Away,0
3420933,48726,0,13,Ivan Fedyk,660,2,2,Luís Castro,Away,0
3420953,2740,1,5,Yuriy Maksymov,6993,0,9,Ostap Markevych,Away,1
3420967,23611,0,9,Yuriy Kalitvintsev,2740,3,4,Yuriy Maksymov,Away,0
3420979,48332,2,6,Ruslan Kostyshyn,23611,1,10,Yuriy Kalitvintsev,Away,1
3420996,60551,1,7,Igor Jovicevic,660,2,2,Luís Castro,Away,0
3420998,61825,0,14,Mykola Tsymbal,10690,1,3,Viktor Skrypnyk,Away,0
3421010,49364,0,12,Sergiy Lavrynenko,660,1,2,Luís Castro,Away,0
3421703,350,1,18,Chris Wilder,11,2,4,Mikel Arteta,Away,0
3421737,379,1,15,David Moyes,31,2,1,Jürgen Klopp,Away,0
3421743,405,3,6,Dean Smith,11,0,12,Mikel Arteta,Away,1
3421748,543,0,11,Nuno Espírito Santo,1003,1,1,Brendan Rodgers,Away,0
3421764,31,1,2,Jürgen Klopp,1237,1,16,Graham Potter,Away,0
3421773,762,0,14,Steve Bruce,405,2,8,Dean Smith,Away,0
3421811,1003,2,3,Brendan Rodgers,148,0,8,José Mourinho,Away,1
3421816,1132,0,17,Sean Dyche,399,1,12,Marcelo Bielsa,Away,0
3421846,180,0,8,Ralph Hasenhüttl,399,3,11,Marcelo Bielsa,Away,0
3421850,29,2,6,Carlo Ancelotti,543,1,14,Nuno Espírito Santo,Away,1
3421860,148,3,4,José Mourinho,350,1,20,Chris Wilder,Away,1
3422278,6992,3,,Sergiy Kovalets,29914,2,,Oleg Fedorchuk,Away,1
3422280,55686,0,,Valeriy Kryventsov,74868,2,,Yuriy Yaroshenko,Away,0
3422872,15,7,,Peter Bosz,117,0,,Jens Martens,Away,1
3424014,38921,1,,Igor Dobrovolski,2782,2,,Viorel Frunza,Away,0
3424019,1167,2,,Ernest Gjoka,36999,0,,Aykhan Abbasov,Away,1
3424062,2259,1,,Bruno Akrapovic,35545,0,,Aleksandar Nedovic,Away,1
3424069,4807,0,,Tigran Davtyan,301,3,,Anton Petrea,Away,0
3424212,53645,3,,Volodymyr Kovalyuk,30697,0,,Vitaliy Kostyshyn,Away,1
3424767,48712,0,,Ismaël Bouzid,38204,2,,William,Away,0
3426662,36,2,8,Erol Bulut,126,1,12,Stjepan Tomas,Away,1
3426681,11282,1,2,Cagdas Atan,126,1,18,Stjepan Tomas,Away,0
3426698,820,1,15,Mert Nobre,114,0,16,Sergen Yalcin,Away,1
3426857,6890,2,9,Okan Buruk,2293,1,16,Ismail Kartal,Away,1
3426868,114,1,12,Sergen Yalcin,2832,3,10,Marius Sumudica,Away,0
3426914,126,1,13,Stjepan Tomas,449,2,11,Abdullah Avci,Away,0
3426919,36,1,3,Erol Bulut,2832,3,5,Marius Sumudica,Away,0
3426941,19789,1,9,Hamza Hamzaoglu,868,3,18,Mustafa Dalci,Away,0
3426955,7775,1,6,Ömer Erdogan,820,3,17,Mustafa Kaplan,Away,0
3426966,820,0,17,Mustafa Kaplan,141,6,3,Fatih Terim,Away,0
3426999,589,0,10,Ersun Yanal,2293,0,16,Ismail Kartal,Away,0
3427005,141,2,3,Fatih Terim,2832,1,7,Ricardo Sá Pinto,Away,1
3427011,820,0,19,Mehmet Altiparmak,2293,0,16,Ismail Kartal,Away,0
3427030,39722,2,16,Mesut Bakkal,126,0,15,Marius Sumudica,Away,1
3427033,10484,1,14,Fuat Capa,141,2,2,Fatih Terim,Away,0
3427051,868,1,21,Hikmet Karaman,7775,4,5,Ömer Erdogan,Away,0
3427052,2381,0,11,Riza Calimbay,126,0,15,Marius Sumudica,Away,0
3427060,6646,2,8,Senol Can,39722,2,18,Mesut Bakkal,Away,0
3427070,39722,1,18,Mesut Bakkal,1467,3,9,Ünal Karaman,Away,0
3427071,868,1,19,Hikmet Karaman,6646,0,8,Senol Can,Away,1
3427075,10484,1,15,Fuat Capa,589,1,10,Ersun Yanal,Away,0
3427085,589,0,11,Ersun Yanal,11282,4,5,Cagdas Atan,Away,0
3427104,6646,0,8,Francesco Farioli,126,0,13,Bülent Uygun,Away,0
3427137,11282,0,5,Cagdas Atan,19789,1,15,Irfan Buz,Away,0
3427159,10484,2,18,Senol Can,36,3,2,Emre Belözoglu,Away,0
3427183,2832,0,8,Ricardo Sá Pinto,3205,0,17,Yalcin Kosukavak,Away,0
3427192,2381,2,5,Riza Calimbay,36,1,3,Emre Belözoglu,Away,1
3427196,141,4,2,Fatih Terim,833,1,21,Ali Tandogan,Away,1
3429688,543,0,13,Nuno Espírito Santo,631,0,9,Thomas Tuchel,Away,0
3429715,379,0,7,David Moyes,931,0,18,Scott Parker,Away,0
3429761,762,0,16,Steve Bruce,984,0,19,Sam Allardyce,Away,0
3429765,1132,2,15,Sean Dyche,29,1,8,Carlo Ancelotti,Away,1
3429809,1132,1,17,Sean Dyche,985,3,2,Ole Gunnar Solskjaer,Away,0
3429820,1237,0,17,Graham Potter,350,1,20,Paul Heckingbottom,Away,0
3429842,1237,1,17,Graham Potter,543,2,12,Nuno Espírito Santo,Away,0
3430360,3426,8,,Ólafur Helgi Kristjánsson,21001,0,,Claus Uhrenholt,Away,1
3430370,19657,2,,Lasse Stensgaard,5838,0,,Claus Christiansen,Away,1
3430375,21033,1,,Thomas Lynge,20361,3,,Dennis Foss,Away,0
3430393,947,3,,,26761,0,,,Away,1
3431919,2687,2,12,Álvaro Cervera,5358,0,17,Míchel,Away,1
3431936,1531,1,17,Jorge Almirón,1533,0,19,José Luis Mendilibar,Away,1
3431943,1108,1,20,Pablo Machín,1050,3,8,Unai Emery,Away,0
3431962,2503,3,7,Vasco Seabra,982,3,8,Luís Freire,Away,0
3431988,2425,0,9,Mário Silva,2424,2,12,Ricardo Soares,Away,0
3432017,982,1,5,Luís Freire,4294,0,18,Sérgio Vieira,Away,1
3432029,2995,0,5,Pêpa,2423,3,7,Daniel Ramos,Away,0
3432037,2503,1,14,Vasco Seabra,979,1,7,Ricardo Soares,Away,0
3432088,2420,0,6,Moreno,1301,0,13,Julio Velázquez,Away,0
3432124,4294,3,14,Jorge Costa,982,2,10,Luís Freire,Away,1
3432146,2457,0,11,Petit,2995,1,5,Pêpa,Away,0
3432153,3329,0,8,João Pedro Sousa,7378,0,18,Paulo Sérgio,Away,0
3432160,979,0,10,Leandro Mendes,720,3,2,Sérgio Conceição,Away,0
3432169,979,1,14,César Peixoto,336,2,1,Rúben Amorim,Away,0
3432177,2420,1,6,João Henriques,2995,2,5,Pêpa,Away,0
3432189,2420,0,6,Bino,720,1,2,Sérgio Conceição,Away,0
3432215,1301,3,10,Milton Mendes,2425,1,13,Mário Silva,Away,1
3432220,979,2,7,Vasco Seabra,1301,0,18,Milton Mendes,Away,1
3432239,7378,1,11,Paulo Sérgio,4294,1,17,Jorge Costa,Away,0
3432242,2425,0,14,Miguel Cardoso,1301,1,16,Julio Velázquez,Away,0
3433240,252,1,15,Rolando Maran,1038,1,9,Claudio Ranieri,Away,0
3433293,4171,0,13,Filippo Inzaghi,6574,1,5,Roberto De Zerbi,Away,0
3433307,410,1,11,Luca Gotti,1390,1,14,Eusebio Di Francesco,Away,0
3433310,6195,0,4,Gennaro Gattuso,398,2,8,Simone Inzaghi,Away,0
3433315,800,2,7,Gian Piero Gasperini,1025,2,13,Siniša Mihajlović,Away,0
3433319,416,1,20,Marco Giampaolo,6195,1,6,Gennaro Gattuso,Away,0
3433325,6574,1,7,Roberto De Zerbi,800,5,6,Gian Piero Gasperini,Away,0
3433405,1025,1,14,Siniša Mihajlović,6574,1,8,Roberto De Zerbi,Away,0
3433421,398,0,6,Simone Inzaghi,1025,2,12,Siniša Mihajlović,Away,0
3433426,4083,1,20,Serse Cosmi,800,5,4,Gian Piero Gasperini,Away,0
3433458,1390,1,18,Leonardo Semplici,3522,2,15,Vincenzo Italiano,Away,0
3433472,3522,1,16,Vincenzo Italiano,398,2,6,Simone Inzaghi,Away,0
3433512,3522,0,15,Vincenzo Italiano,252,2,13,Davide Ballardini,Away,0
3433517,1390,1,17,Leonardo Semplici,6195,1,5,Gennaro Gattuso,Away,0
3433532,1038,1,9,Claudio Ranieri,46,5,1,Antonio Conte,Away,0
3433536,430,0,13,Giuseppe Iachini,1390,0,15,Leonardo Semplici,Away,0
3433549,46,2,1,Antonio Conte,506,3,5,Andrea Pirlo,Away,0
3433556,430,0,14,Giuseppe Iachini,4083,0,19,Serse Cosmi,Away,0
3433558,506,4,4,Andrea Pirlo,1025,1,12,Siniša Mihajlović,Away,1
3433578,2784,4,,Marinos Ouzounidis,19294,1,,Stoycho Mladenov,Away,1
3433582,16795,4,,Diego Martínez,3739,0,,Eduard Martini,Away,1
3433616,1421,1,,David Guion,61,0,,Alain Geiger,Away,1
3434742,121,0,9,Kirill Novikov,3719,1,14,Igor Cherevchenko,Away,0
3434744,2410,2,3,Viktor Goncharenko,11127,0,11,Yuri Matveev,Away,1
3434748,3725,1,10,Andrey Talalaev,2698,1,9,Leonid Slutski,Away,0
3434754,12054,3,,Evgeniy Durnev,23022,2,,Vladimir Silovanov,Away,1
3434788,16619,0,,Vladimir Zinich,13203,1,,Evgeni Borzykin,Away,0
3434855,58065,4,,Aleksey Stukalov,12439,2,,Rinat Aitov,Away,1
3434862,3729,5,,Sergey Podpaly,6672,4,,Oleg Sergeev,Away,1
3441900,4541,2,,Marco Zaffaroni,1103,1,,Cristiano Lucarelli,Away,1
3446039,26726,5,,Eduard Khavrov,20423,6,,Oleg Shumovytskyi,Away,0
3446619,369,5,,Christian Nielsen,5866,4,,Lasse Holmgaard,Away,1
3450518,1269,2,12,John Stegeman,385,2,18,Kevin Hofland,Away,0
3450538,610,1,1,Erik ten Hag,403,1,15,Adrie Koster,Away,0
3450541,1090,3,12,Arne Slot,385,3,15,Kevin Hofland,Away,0
3450546,1426,1,14,Hans de Koning,403,2,12,Adrie Koster,Away,0
3450571,383,4,2,Roger Schmidt,235,1,13,Fred Grim,Away,1
3450578,235,0,12,Fred Grim,202,2,5,Danny Buijs,Away,0
3450581,1283,1,17,Dick Lukkien,499,3,2,Thomas Letsch,Away,0
3450590,202,3,8,Danny Buijs,385,1,18,Kevin Hofland,Away,1
3450634,202,0,7,Danny Buijs,234,2,4,Dick Advocaat,Away,0
3450702,202,4,7,Danny Buijs,1283,0,16,Dick Lukkien,Away,1
3450714,385,3,12,Sjors Ultee,1268,0,18,Ruud Brood,Away,1
3450718,234,2,5,Dick Advocaat,1268,3,18,Ruud Brood,Away,0
3450721,317,0,9,Ron Jans,1269,1,13,Bert Konterman,Away,0
3450722,234,1,5,Dick Advocaat,383,1,2,Roger Schmidt,Away,0
3450735,1283,0,18,Dick Lukkien,403,2,16,Zeljko Petrovic,Away,0
3450743,1283,1,17,Dick Lukkien,234,1,5,Dick Advocaat,Away,0
3450752,1268,1,18,Ruud Brood,1269,0,13,Bert Konterman,Away,1
3450970,150,0,12,Manuel Pellegrini,13,2,3,Diego Simeone,Away,0
3451007,5358,1,19,Míchel,331,1,14,Jagoba Arrasate,Away,0
3451010,331,0,16,Jagoba Arrasate,131,4,4,Ronald Koeman,Away,0
3451038,331,2,20,Jagoba Arrasate,366,3,16,Sergio,Away,0
3451045,418,3,2,Zinédine Zidane,1533,1,14,José Luis Mendilibar,Away,1
3451056,13,2,1,Diego Simeone,681,0,6,Imanol Alguacil,Away,1
3451078,2687,1,11,Álvaro Cervera,1049,1,18,Javi Gracia,Away,0
3451088,1049,1,14,Javi Gracia,366,0,17,Sergio,Away,1
3451108,150,2,8,Manuel Pellegrini,681,2,6,Imanol Alguacil,Away,0
3451130,940,2,10,Eduardo Coudet,13,2,1,Diego Simeone,Away,0
3451149,366,1,18,Sergio,1533,1,17,José Luis Mendilibar,Away,0
3451200,3709,1,15,Pepe Bordalás,366,2,16,Sergio,Away,0
3451213,150,0,6,Manuel Pellegrini,368,1,4,Julen Lopetegui,Away,0
3451375,418,3,3,Zinédine Zidane,940,1,11,Eduardo Coudet,Away,1
3451393,1108,0,19,Javier Calleja,621,0,11,Marcelino,Away,0
3451435,13,1,1,Diego Simeone,1531,0,19,Fran Escribá,Away,1
3451439,150,1,7,Manuel Pellegrini,366,1,17,Sergio,Away,0
3451458,621,0,9,Marcelino,5358,1,17,Pacheta,Away,0
3451474,131,1,3,Ronald Koeman,1533,0,20,José Luis Mendilibar,Away,1
3451478,2687,2,12,Álvaro Cervera,3368,2,14,Paco López,Away,0
3451632,501,2,,Kjetil Knutsen,5,3,,Stefano Pioli,Away,0
3451636,370,0,,Derek McInnes,336,1,,Rúben Amorim,Away,0
3451677,2671,2,10,Argirios Giannikis,605,2,1,Apostolos Mantzios,Away,0
3451749,369,1,11,Christian Nielsen,2778,4,5,Flemming Pedersen,Away,0
3451753,678,1,2,David Nielsen,1053,1,6,Jacob Friis,Away,0
3451754,865,2,5,Brian Priske,2414,2,12,Jonas Dal,Away,0
3457416,2414,0,11,Jonas Dal,173,1,9,Jakob Michelsen,Away,0
3457432,369,1,12,Carit Falch,206,4,1,Niels Frederiksen,Away,0
3457480,678,3,3,David Nielsen,190,3,4,Jess Thorup,Away,0
3457487,5724,0,5,Thomas Thomasberg,206,0,2,Niels Frederiksen,Away,0
3457503,1053,2,7,Martí Cifuentes,443,0,10,Constantin Galca,Away,1
3457978,24898,1,,Aimo Diana,749,2,,Alessio Dionisi,Away,0
3459005,383,2,,Roger Schmidt,195,0,,Age Hareide,Away,1
3459007,10625,3,,Qurban Qurbanov,255,0,,Czeslaw Michniewicz,Away,1
3460361,683,1,2,Pedro Martins,2671,1,6,Argirios Giannikis,Away,0
3461733,27,2,,Hansi Flick,932,1,,Marko Nikolic,Away,1
3461737,683,0,,Pedro Martins,720,2,,Sérgio Conceição,Away,0
3461742,273,0,,Julien Stéphan,368,1,,Julen Lopetegui,Away,0
3461746,131,2,,Ronald Koeman,506,0,,Andrea Pirlo,Away,1
3461762,506,4,,Andrea Pirlo,279,1,,Sergiy Rebrov,Away,1
3461768,418,2,,Zinédine Zidane,46,0,,Antonio Conte,Away,1
3461770,720,2,,Sérgio Conceição,244,0,,André Villas-Boas,Away,1
3461810,18,0,,Marco Rose,418,2,,Zinédine Zidane,Away,0
3461814,800,1,,Gian Piero Gasperini,610,0,,Erik ten Hag,Away,1
3462287,31614,3,,Stanislav Genchev,413,4,,Dominik Thalhammer,Away,0
3462290,697,1,,Pavel Hoftych,159,5,,Nebojsa Milosevic,Away,0
3462293,452,1,,Gerardo Seoane,7769,1,,Dan Petrescu,Away,0
3462295,170,0,,Dietmar Kühbauer,687,1,,Erling Moe,Away,0
3462305,6066,3,,Filippo Giovagnoli,170,4,,Dietmar Kühbauer,Away,0
3462319,2441,4,,Massimo Carrera,10690,1,,Viktor Skrypnyk,Away,1
3462327,157,1,,Wim De Decker,159,2,,Nebojsa Milosevic,Away,0
3462331,10690,3,,Viktor Skrypnyk,2441,0,,Massimo Carrera,Away,1
3462349,144,0,,Simon Rozman,6195,2,,Gennaro Gattuso,Away,0
3462378,11,4,,Mikel Arteta,6066,2,,Filippo Giovagnoli,Away,1
3462394,1096,0,,Ivan Leko,148,2,,José Mourinho,Away,0
3462398,159,0,,Dejan Stanković,697,0,,Pavel Hoftych,Away,0
3464266,41231,1,7,Vladimir Fedotov,121,3,5,Sandro Schwarz,Away,0
3464326,232,0,2,Domenico Tedesco,41231,1,6,Vladimir Fedotov,Away,0
3464328,3729,0,13,Dmitriy Parfenov,3719,1,11,Igor Cherevchenko,Away,0
3469007,441,0,11,Georgios Paraschos,605,1,1,Apostolos Mantzios,Away,0
3469011,1091,1,4,Abel Ferreira,2441,1,5,Massimo Carrera,Away,0
3474591,653,1,10,Georgios Simos,2441,2,3,Massimo Carrera,Away,0
3476207,82055,2,,Xabier Artetxe,82054,0,,Adrián González,Away,1
3476399,3522,4,,Vincenzo Italiano,1025,2,,Siniša Mihajlović,Away,1
3484205,2455,2,,Ben Garner,899,1,,Darrell Clarke,Away,1
3485235,38,2,,Uwe Rösler,56,3,,Christian Neidhart,Away,0
3485245,81,0,,Marco Grote,3,1,,Markus Gisdol,Away,0
3485248,23826,3,,Julian Nagelsmann,167,0,,Heiko Herrlich,Away,1
3485540,1042,1,,David Artell,3371,2,,Michael Duff,Away,0
3485551,3008,6,,Grant McCann,3684,7,,Alex Revell,Away,0
3487088,2740,0,,Yuriy Maksymov,53629,1,,Oleksandr Chyzhevskyi,Away,0
3487168,683,6,1,Pedro Martins,3999,0,13,Babis Tennes,Away,1
3487169,2441,4,2,Massimo Carrera,441,3,11,Georgios Paraschos,Away,1
3487504,11000,2,,Mehdi Nafti,30863,1,,Sebas López,Away,1
3487671,22426,1,,Jordan Williamson,10597,2,,Ryan Harding,Away,0
3487678,17593,4,,Gordon Herd,4223,1,,Steve Dolan,Away,1
3487689,23614,1,,Ashley Hollyer,16266,5,,Andy Roddie,Away,0
3487694,28457,1,,Stevie Aitken,17602,2,,Douglas Samuel,Away,0
3490808,865,7,,Brian Priske,190,6,,Jess Thorup,Away,1
3490809,8920,1,,Kevin McDonald,23337,3,,Gary Manson,Away,0
3491228,1020,1,,Kenny Jackett,698,2,,Dean Holden,Away,0
3491231,3697,0,,Derek Adams,631,4,,Frank Lampard,Away,0
3496478,15,3,,Peter Bosz,452,4,,Gerardo Seoane,Away,0
3496496,119,0,,Patrick van Leeuwen,660,1,,Luís Castro,Away,0
3497875,11422,0,,Antonio Hidalgo,18669,2,,Raúl Casañ,Away,0
3497876,714,2,,Vicente Moreno,1536,0,,Julián Calero,Away,1
3497882,2497,0,,Cuco Ziganda,1084,1,,Sergio Pellicer,Away,0
3498001,1435,0,,Kees van Wonderen,1426,1,,Hans de Koning,Away,0
3498215,720,1,,Sérgio Conceição,336,2,,Rúben Amorim,Away,0
3500140,3030,7,,Stewart Petrie,5751,1,,Ronnie Sharp,Away,1
3500143,2795,2,,John McGlynn,3033,0,,Kevin Rutkiewicz,Away,1
3502337,18,2,,Marco Rose,79,1,,Pellegrino Matarazzo,Away,1
3503136,653,0,,Georgios Simos,60949,2,,Ángel López,Away,0
3503263,4603,0,14,Giannis Tatsis,265,2,5,László Bölöni,Away,0
3505136,6418,0,13,Traianos Dellas,6676,2,6,Milan Rastavac,Away,0
3508017,1003,3,,Brendan Rodgers,1148,1,,Thomas Frank,Away,1
3508190,60949,1,,Ángel López,653,1,,Georgios Simos,Away,0
3508193,6418,0,,Traianos Dellas,683,3,,Pedro Martins,Away,0
3508597,1050,1,,Unai Emery,12321,0,,Francisco Rodríguez,Away,1
3513606,653,0,12,Georgios Simos,683,3,1,Pedro Martins,Away,0
3513617,6676,2,6,Milan Rastavac,2441,2,4,Manolo Jiménez,Away,0
3513633,3999,0,11,Michalis Grigoriou,683,3,1,Pedro Martins,Away,0
3513636,441,0,10,Georgios Paraschos,2441,2,3,Manolo Jiménez,Away,0
3513638,6418,0,12,Traianos Dellas,441,1,9,Georgios Paraschos,Away,0
3517359,16,1,,Edin Terzic,18,0,,Marco Rose,Away,1
3519649,443,1,,Constantin Galca,5724,3,,Thomas Thomasberg,Away,0
3520050,2441,0,,Manolo Jiménez,60949,1,,Ángel López,Away,0
3522855,232,2,2,Domenico Tedesco,121,1,7,Sandro Schwarz,Away,1
3522888,41201,0,16,Sergey Pervushin,3729,4,13,Dmitriy Parfenov,Away,0
3522892,2410,0,6,Ivica Olic,232,1,3,Domenico Tedesco,Away,0
3522896,16704,1,10,Viktor Goncharenko,2698,0,4,Leonid Slutski,Away,1
3522898,3725,1,11,Andrey Talalaev,11127,1,12,Yuri Matveev,Away,0
3528474,12,2,,Paulo Fonseca,660,1,,Luís Castro,Away,1
3528475,610,2,,Erik ten Hag,452,0,,Gerardo Seoane,Away,1
3535923,2671,1,,Argirios Giannikis,683,3,,Pedro Martins,Away,0
3537804,720,1,,Sérgio Conceição,631,0,,Thomas Tuchel,Away,1
3548061,23826,2,,Julian Nagelsmann,86,1,,Florian Kohfeldt,Away,1
3580190,173,1,8,Andreas Alm,2778,3,4,Flemming Pedersen,Away,0
3580191,5817,0,7,Michael Boris,5724,1,1,Thomas Thomasberg,Away,0
3580218,173,0,7,Andreas Alm,1053,2,3,Martí Cifuentes,Away,0
3580230,1063,1,10,Lars Friis,190,1,2,Jess Thorup,Away,0
3580267,865,3,1,Bo Henriksen,5724,1,4,Thomas Thomasberg,Away,1
3580288,173,0,9,Andreas Alm,190,2,1,Jess Thorup,Away,0
3580321,5724,0,6,Thomas Thomasberg,190,3,1,Jess Thorup,Away,0
3580979,610,1,4,Erik ten Hag,317,1,13,Ron Jans,Away,0
3583477,1237,2,8,Graham Potter,1132,1,12,Sean Dyche,Away,1
3583488,11065,1,,Edis Mulalic,33741,2,,Ardijan Nuhiji,Away,0
3583515,365,2,,Michal Gasparik,32125,3,,Joe Grech,Away,0
3583550,3070,1,,Milija Savovic,22842,1,,Gaga Kirkitadze,Away,0
3583619,1918,2,,Zekirija Ramadani,11479,0,,Omar Lepri,Away,1
3583625,37914,2,,Aleksandr Grigoryan,22499,2,,Andy Morrison,Away,0
3584541,6621,2,,Dusan Djordjevic,36999,0,,Aykhan Abbasov,Away,1
3584555,7964,1,,Yuri Puntus,190,4,,Jess Thorup,Away,0
3588154,82,2,1,Mark van Bommel,44,1,18,Pál Dárdai,Away,1
3588168,23826,0,10,Jesse Marsch,82,1,1,Mark van Bommel,Away,0
